"region","date","cases","cumulative_cases"
"NB","2021-04-10",19,1713
"NB","2021-04-11",9,1722
"NB","2021-04-12",10,1732
"NB","2021-04-13",4,1736
"NB","2021-04-14",16,1752
"NB","2021-04-15",8,1760
"NB","2021-04-16",7,1767
"NB","2021-04-17",11,1778
"NB","2021-04-18",10,1788
"NB","2021-04-19",9,1797
"NB","2021-04-20",0,1797
"NB","2021-04-21",7,1804
"NB","2021-04-22",19,1823
"NB","2021-04-23",16,1839
"NB","2021-04-24",8,1847
"NB","2021-04-25",4,1851
"NB","2021-04-26",7,1858
"NB","2021-04-27",24,1882
"NB","2021-04-28",8,1890
"NB","2021-04-29",10,1900
"NB","2021-04-30",15,1915
"NB","2021-05-01",18,1933
"NB","2021-05-02",6,1939
"NB","2021-05-03",15,1954
"NB","2021-05-04",4,1958
"NB","2021-05-05",11,1969
"NB","2021-05-06",11,1980
"NB","2021-05-07",8,1988
"NB","2021-05-08",8,1996
"NB","2021-05-09",6,2002
"NB","2021-05-10",11,2013
"NB","2021-05-11",2,2015
"NB","2021-05-12",9,2024
"NB","2021-05-13",16,2040
"NB","2021-05-14",5,2045
"NB","2021-05-15",7,2052
"NB","2021-05-16",11,2063
"NB","2021-05-17",10,2073
"NB","2021-05-18",10,2083
"NB","2021-05-19",8,2091
"NB","2021-05-20",7,2098
"NB","2021-05-21",15,2113
"NB","2021-05-22",2,2115
"NB","2021-05-23",14,2129
"NB","2021-05-24",15,2144
"NB","2021-05-25",9,2153
"NB","2021-05-26",10,2163
"NB","2021-05-27",9,2172
"NB","2021-05-28",9,2181
"NB","2021-05-29",10,2191
"NB","2021-05-30",9,2200
"NB","2021-05-31",12,2212
"NB","2021-06-01",3,2215
"NB","2021-06-02",12,2227
"NB","2021-06-03",16,2243
"NB","2021-06-04",10,2253
"NB","2021-06-05",9,2262
"NB","2021-06-06",3,2265
"NB","2021-06-07",1,2266
"NB","2021-06-08",1,2267
"NB","2021-06-09",13,2280
"NB","2021-06-10",3,2283
"NB","2021-06-11",1,2284
"NB","2021-06-12",7,2291
"NB","2021-06-13",7,2298
"NB","2021-06-14",1,2299
"NB","2021-06-15",3,2302
"NB","2021-06-16",3,2305
"NB","2021-06-17",4,2309
"NB","2021-06-18",2,2311
"NB","2021-06-19",5,2316
"NB","2021-06-20",2,2318
"NB","2021-06-21",0,2318
"NB","2021-06-22",1,2319
"NB","2021-06-23",1,2320
"NB","2021-06-24",2,2322
"NB","2021-06-25",1,2323
"NB","2021-06-26",1,2324
"NB","2021-06-27",1,2325
"NB","2021-06-28",1,2326
"NB","2021-06-29",3,2329
"NB","2021-06-30",3,2332
"NB","2021-07-01",0,2332
"NB","2021-07-02",4,2336
"NB","2021-07-03",0,2336
"NB","2021-07-04",1,2337
"NB","2021-07-05",1,2338
"NB","2021-07-06",-2,2336
"NB","2021-07-07",0,2336
"NB","2021-07-08",0,2336
"NB","2021-07-09",0,2336
"NB","2021-07-10",0,2336
"NB","2021-07-11",0,2336
"NB","2021-07-12",0,2336
"NB","2021-07-13",0,2336
"NB","2021-07-14",0,2336
"NB","2021-07-15",7,2343
"NB","2021-07-16",2,2345
"NB","2021-07-17",0,2345
"NB","2021-07-18",1,2346
"NB","2021-07-19",0,2346
"NB","2021-07-20",0,2346
"NB","2021-07-21",0,2346
"NB","2021-07-22",1,2347
"NB","2021-07-23",3,2350
"NB","2021-07-24",0,2350
"NB","2021-07-25",0,2350
"NB","2021-07-26",1,2351
"NB","2021-07-27",1,2352
"NB","2021-07-28",2,2354
"NB","2021-07-29",4,2358
"NB","2021-07-30",7,2365
"NB","2021-07-31",0,2365
"NB","2021-08-01",18,2383
"NB","2021-08-02",0,2383
"NB","2021-08-03",11,2394
"NB","2021-08-04",2,2396
"NB","2021-08-05",13,2409
"NB","2021-08-06",5,2414
"NB","2021-08-07",0,2414
"NB","2021-08-08",20,2434
"NB","2021-08-09",5,2439
"NB","2021-08-10",8,2447
"NB","2021-08-11",13,2460
"NB","2021-08-12",11,2471
"NB","2021-08-13",19,2490
"NB","2021-08-14",0,2490
"NB","2021-08-15",0,2490
"NB","2021-08-16",40,2530
"NB","2021-08-17",13,2543
"NB","2021-08-18",16,2559
"NB","2021-08-19",23,2582
"NB","2021-08-20",32,2614
"NB","2021-08-21",0,2614
"NB","2021-08-22",0,2614
"NB","2021-08-23",58,2672
"NB","2021-08-24",15,2687
"NB","2021-08-25",10,2697
"NB","2021-08-26",8,2705
"NB","2021-08-27",16,2721
"NB","2021-08-28",0,2721
"NB","2021-08-29",0,2721
"NB","2021-08-30",39,2760
"NB","2021-08-31",3,2763
"NB","2021-09-01",11,2774
"NB","2021-09-02",10,2784
"NB","2021-09-03",14,2798
"NB","2021-09-04",0,2798
"NB","2021-09-05",0,2798
"NB","2021-09-06",0,2798
"NB","2021-09-07",54,2852
"NB","2021-09-08",16,2868
"NB","2021-09-09",17,2885
"NB","2021-09-10",24,2909
"NB","2021-09-11",0,2909
"NB","2021-09-12",0,2909
"NB","2021-09-13",122,3031
"NB","2021-09-14",35,3066
"NB","2021-09-15",63,3129
"NB","2021-09-16",51,3180
"NB","2021-09-17",57,3237
"NB","2021-09-18",0,3237
"NB","2021-09-19",0,3237
"NB","2021-09-20",199,3436
"NB","2021-09-21",65,3501
"NB","2021-09-22",76,3577
"NB","2021-09-23",52,3629
"NB","2021-09-24",78,3707
"NB","2021-09-25",61,3768
"NB","2021-09-26",82,3850
"NB","2021-09-27",86,3936
"NB","2021-09-28",68,4004
"NB","2021-09-29",84,4088
"NB","2021-09-30",99,4187
"NB","2021-10-01",85,4272
"NB","2021-10-02",140,4412
"NB","2021-10-03",93,4505
"NB","2021-10-04",75,4580
"NB","2021-10-05",90,4670
"NB","2021-10-06",71,4741
"NB","2021-10-07",116,4857
"NB","2021-10-08",130,4987
"NB","2021-10-09",100,5087
"NB","2021-10-10",73,5160
"NB","2021-10-11",98,5258
"NB","2021-10-12",109,5367
"NB","2021-10-13",82,5449
"NB","2021-10-14",133,5582
"NB","2021-10-15",87,5669
"NB","2021-10-16",66,5735
"NB","2021-10-17",58,5793
"NB","2021-10-18",53,5846
"NB","2021-10-19",50,5896
"NB","2021-10-20",69,5965
"NB","2021-10-21",67,6032
"NB","2021-10-22",40,6072
"NB","2021-10-23",40,6112
"NB","2021-10-24",51,6163
"NB","2021-10-25",22,6185
"NB","2021-10-26",21,6206
"NB","2021-10-27",57,6263
"NB","2021-10-28",69,6332
"NB","2021-10-29",48,6380
"NB","2021-10-30",33,6413
"NB","2021-10-31",32,6445
"NB","2021-11-01",31,6476
"NB","2021-11-02",40,6516
"NB","2021-11-03",60,6576
"NB","2021-11-04",39,6615
"NB","2021-11-05",51,6666
"NB","2021-11-06",50,6716
"NB","2021-11-07",53,6769
"NB","2021-11-08",44,6813
"NB","2021-11-09",52,6865
"NB","2021-11-10",69,6934
"NB","2021-11-11",70,7004
"NB","2021-11-12",65,7069
"NB","2021-11-13",60,7129
"NB","2021-11-14",65,7194
"NB","2021-11-15",40,7234
"NB","2021-11-16",34,7268
"NB","2021-11-17",82,7350
"NB","2021-11-18",72,7422
"NB","2021-11-19",90,7512
"NB","2021-11-20",67,7579
"NB","2021-11-21",90,7669
"NB","2021-11-22",62,7731
"NB","2021-11-23",75,7806
"NB","2021-11-24",87,7893
"NB","2021-11-25",95,7988
"NB","2021-11-26",99,8087
"NB","2021-11-27",85,8172
"NB","2021-11-28",45,8217
"NB","2021-11-29",46,8263
"NB","2021-11-30",55,8318
"NB","2021-12-01",93,8411
"NB","2021-12-02",95,8506
"NB","2021-12-03",97,8603
"NB","2021-12-04",77,8680
"NB","2021-12-05",118,8798
"NB","2021-12-06",71,8869
"NB","2021-12-07",69,8938
"NB","2021-12-08",111,9049
"NB","2021-12-09",174,9223
"NB","2021-12-10",143,9366
"NB","2021-12-11",126,9492
"NB","2021-12-12",112,9604
"NB","2021-12-13",100,9704
"NB","2021-12-14",109,9813
"NB","2021-12-15",160,9973
"NB","2021-12-16",177,10150
"NB","2021-12-17",163,10313
"NB","2021-12-18",133,10446
"NB","2021-12-19",108,10554
"NB","2021-12-20",118,10672
"NB","2021-12-21",156,10828
"NB","2021-12-22",237,11065
"NB","2021-12-23",257,11322
"NB","2021-12-24",265,11587
"NB","2021-12-25",0,11587
"NB","2021-12-26",0,11587
"NB","2021-12-27",639,12226
"NB","2021-12-28",306,12532
"NB","2021-12-29",486,13018
"NB","2021-12-30",572,13590
"NB","2021-12-31",682,14272
"NB","2022-01-01",0,14272
"NB","2022-01-02",0,14272
"NB","2022-01-03",2548,16820
"NB","2022-01-04",746,17566
"NB","2022-01-05",779,18345
"NB","2022-01-06",672,19017
"NB","2022-01-07",840,19857
"NB","2022-01-08",421,20278
"NB","2022-01-09",201,20479
"NB","2022-01-10",220,20699
"NB","2022-01-11",191,20890
"NB","2022-01-12",359,21249
"NB","2022-01-13",304,21553
"NB","2022-01-14",426,21979
"NB","2022-01-15",409,22388
"NB","2022-01-16",380,22768
"NB","2022-01-17",405,23173
"NB","2022-01-18",330,23503
